LinksNoQuotes,Country,Region,State,Date,Type_Subset,FileType
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2015-09-03/data/reviews.csv.gz,the-netherlands,north-holland,amsterdam,42250,data,reviews.csv.gz
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2015-09-03/visualisations/listings.csv,the-netherlands,north-holland,amsterdam,42250,visualisations,listings.csv
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2015-09-03/visualisations/neighbourhoods.csv,the-netherlands,north-holland,amsterdam,42250,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2015-09-03/visualisations/neighbourhoods.geojson,the-netherlands,north-holland,amsterdam,42250,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2015-09-03/visualisations/reviews.csv,the-netherlands,north-holland,amsterdam,42250,visualisations,reviews.csv
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2016-01-03/data/calendar.csv.gz,the-netherlands,north-holland,amsterdam,42372,data,calendar.csv.gz
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2016-01-03/data/listings.csv.gz,the-netherlands,north-holland,amsterdam,42372,data,listings.csv.gz
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2016-01-03/data/reviews.csv.gz,the-netherlands,north-holland,amsterdam,42372,data,reviews.csv.gz
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2016-01-03/visualisations/listings.csv,the-netherlands,north-holland,amsterdam,42372,visualisations,listings.csv
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2016-01-03/visualisations/neighbourhoods.csv,the-netherlands,north-holland,amsterdam,42372,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2016-01-03/visualisations/neighbourhoods.geojson,the-netherlands,north-holland,amsterdam,42372,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2016-01-03/visualisations/reviews.csv,the-netherlands,north-holland,amsterdam,42372,visualisations,reviews.csv
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2016-07-04/data/calendar.csv.gz,the-netherlands,north-holland,amsterdam,42555,data,calendar.csv.gz
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2016-07-04/data/listings.csv.gz,the-netherlands,north-holland,amsterdam,42555,data,listings.csv.gz
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2016-07-04/data/reviews.csv.gz,the-netherlands,north-holland,amsterdam,42555,data,reviews.csv.gz
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2016-07-04/visualisations/listings.csv,the-netherlands,north-holland,amsterdam,42555,visualisations,listings.csv
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2016-07-04/visualisations/neighbourhoods.csv,the-netherlands,north-holland,amsterdam,42555,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2016-07-04/visualisations/neighbourhoods.geojson,the-netherlands,north-holland,amsterdam,42555,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/the-netherlands/north-holland/amsterdam/2016-07-04/visualisations/reviews.csv,the-netherlands,north-holland,amsterdam,42555,visualisations,reviews.csv
http://data.insideairbnb.com/united-kingdom/england/london/2015-04-06/data/calendar.csv.gz,united-kingdom,england,london,42100,data,calendar.csv.gz
http://data.insideairbnb.com/united-kingdom/england/london/2015-04-06/data/listings.csv.gz,united-kingdom,england,london,42100,data,listings.csv.gz
http://data.insideairbnb.com/united-kingdom/england/london/2015-04-06/data/reviews.csv.gz,united-kingdom,england,london,42100,data,reviews.csv.gz
http://data.insideairbnb.com/united-kingdom/england/london/2015-04-06/visualisations/listings.csv,united-kingdom,england,london,42100,visualisations,listings.csv
http://data.insideairbnb.com/united-kingdom/england/london/2015-04-06/visualisations/neighbourhoods.csv,united-kingdom,england,london,42100,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-kingdom/england/london/2015-04-06/visualisations/neighbourhoods.geojson,united-kingdom,england,london,42100,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-kingdom/england/london/2015-04-06/visualisations/reviews.csv,united-kingdom,england,london,42100,visualisations,reviews.csv
http://data.insideairbnb.com/united-kingdom/england/london/2015-09-02/data/calendar.csv.gz,united-kingdom,england,london,42249,data,calendar.csv.gz
http://data.insideairbnb.com/united-kingdom/england/london/2015-09-02/data/listings.csv.gz,united-kingdom,england,london,42249,data,listings.csv.gz
http://data.insideairbnb.com/united-kingdom/england/london/2015-09-02/data/reviews.csv.gz,united-kingdom,england,london,42249,data,reviews.csv.gz
http://data.insideairbnb.com/united-kingdom/england/london/2015-09-02/visualisations/listings.csv,united-kingdom,england,london,42249,visualisations,listings.csv
http://data.insideairbnb.com/united-kingdom/england/london/2015-09-02/visualisations/neighbourhoods.csv,united-kingdom,england,london,42249,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-kingdom/england/london/2015-09-02/visualisations/neighbourhoods.geojson,united-kingdom,england,london,42249,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-kingdom/england/london/2015-09-02/visualisations/reviews.csv,united-kingdom,england,london,42249,visualisations,reviews.csv
http://data.insideairbnb.com/united-kingdom/england/london/2016-02-02/data/calendar.csv.gz,united-kingdom,england,london,42402,data,calendar.csv.gz
http://data.insideairbnb.com/united-kingdom/england/london/2016-02-02/data/listings.csv.gz,united-kingdom,england,london,42402,data,listings.csv.gz
http://data.insideairbnb.com/united-kingdom/england/london/2016-02-02/data/reviews.csv.gz,united-kingdom,england,london,42402,data,reviews.csv.gz
http://data.insideairbnb.com/united-kingdom/england/london/2016-02-02/visualisations/listings.csv,united-kingdom,england,london,42402,visualisations,listings.csv
http://data.insideairbnb.com/united-kingdom/england/london/2016-02-02/visualisations/neighbourhoods.csv,united-kingdom,england,london,42402,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-kingdom/england/london/2016-02-02/visualisations/neighbourhoods.geojson,united-kingdom,england,london,42402,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-kingdom/england/london/2016-02-02/visualisations/reviews.csv,united-kingdom,england,london,42402,visualisations,reviews.csv
http://data.insideairbnb.com/united-kingdom/england/london/2016-06-02/data/calendar.csv.gz,united-kingdom,england,london,42523,data,calendar.csv.gz
http://data.insideairbnb.com/united-kingdom/england/london/2016-06-02/data/listings.csv.gz,united-kingdom,england,london,42523,data,listings.csv.gz
http://data.insideairbnb.com/united-kingdom/england/london/2016-06-02/data/reviews.csv.gz,united-kingdom,england,london,42523,data,reviews.csv.gz
http://data.insideairbnb.com/united-kingdom/england/london/2016-06-02/visualisations/listings.csv,united-kingdom,england,london,42523,visualisations,listings.csv
http://data.insideairbnb.com/united-kingdom/england/london/2016-06-02/visualisations/neighbourhoods.csv,united-kingdom,england,london,42523,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-kingdom/england/london/2016-06-02/visualisations/neighbourhoods.geojson,united-kingdom,england,london,42523,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-kingdom/england/london/2016-06-02/visualisations/reviews.csv,united-kingdom,england,london,42523,visualisations,reviews.csv
http://data.insideairbnb.com/united-kingdom/england/london/2016-10-03/data/calendar.csv.gz,united-kingdom,england,london,42646,data,calendar.csv.gz
http://data.insideairbnb.com/united-kingdom/england/london/2016-10-03/data/listings.csv.gz,united-kingdom,england,london,42646,data,listings.csv.gz
http://data.insideairbnb.com/united-kingdom/england/london/2016-10-03/data/reviews.csv.gz,united-kingdom,england,london,42646,data,reviews.csv.gz
http://data.insideairbnb.com/united-kingdom/england/london/2016-10-03/visualisations/listings.csv,united-kingdom,england,london,42646,visualisations,listings.csv
http://data.insideairbnb.com/united-kingdom/england/london/2016-10-03/visualisations/neighbourhoods.csv,united-kingdom,england,london,42646,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-kingdom/england/london/2016-10-03/visualisations/neighbourhoods.geojson,united-kingdom,england,london,42646,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-kingdom/england/london/2016-10-03/visualisations/reviews.csv,united-kingdom,england,london,42646,visualisations,reviews.csv
http://data.insideairbnb.com/united-kingdom/england/manchester/2016-04-10/data/calendar.csv.gz,united-kingdom,england,manchester,42470,data,calendar.csv.gz
http://data.insideairbnb.com/united-kingdom/england/manchester/2016-04-10/data/listings.csv.gz,united-kingdom,england,manchester,42470,data,listings.csv.gz
http://data.insideairbnb.com/united-kingdom/england/manchester/2016-04-10/data/reviews.csv.gz,united-kingdom,england,manchester,42470,data,reviews.csv.gz
http://data.insideairbnb.com/united-kingdom/england/manchester/2016-04-10/visualisations/listings.csv,united-kingdom,england,manchester,42470,visualisations,listings.csv
http://data.insideairbnb.com/united-kingdom/england/manchester/2016-04-10/visualisations/neighbourhoods.csv,united-kingdom,england,manchester,42470,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-kingdom/england/manchester/2016-04-10/visualisations/neighbourhoods.geojson,united-kingdom,england,manchester,42470,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-kingdom/england/manchester/2016-04-10/visualisations/reviews.csv,united-kingdom,england,manchester,42470,visualisations,reviews.csv
http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2016-07-09/data/calendar.csv.gz,united-kingdom,scotland,edinburgh,42560,data,calendar.csv.gz
http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2016-07-09/data/listings.csv.gz,united-kingdom,scotland,edinburgh,42560,data,listings.csv.gz
http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2016-07-09/data/reviews.csv.gz,united-kingdom,scotland,edinburgh,42560,data,reviews.csv.gz
http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2016-07-09/visualisations/listings.csv,united-kingdom,scotland,edinburgh,42560,visualisations,listings.csv
http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2016-07-09/visualisations/neighbourhoods.csv,united-kingdom,scotland,edinburgh,42560,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2016-07-09/visualisations/neighbourhoods.geojson,united-kingdom,scotland,edinburgh,42560,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-kingdom/scotland/edinburgh/2016-07-09/visualisations/reviews.csv,united-kingdom,scotland,edinburgh,42560,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-05-24/data/calendar.csv.gz,united-states,ca,los-angeles,42148,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-05-24/data/listings.csv.gz,united-states,ca,los-angeles,42148,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-05-24/data/reviews.csv.gz,united-states,ca,los-angeles,42148,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-05-24/visualisations/listings.csv,united-states,ca,los-angeles,42148,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-05-24/visualisations/neighbourhoods.csv,united-states,ca,los-angeles,42148,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-05-24/visualisations/neighbourhoods.geojson,united-states,ca,los-angeles,42148,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-05-24/visualisations/reviews.csv,united-states,ca,los-angeles,42148,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-07-25/data/calendar.csv.gz,united-states,ca,los-angeles,42210,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-07-25/data/listings.csv.gz,united-states,ca,los-angeles,42210,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-07-25/data/reviews.csv.gz,united-states,ca,los-angeles,42210,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-07-25/visualisations/listings.csv,united-states,ca,los-angeles,42210,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-07-25/visualisations/neighbourhoods.csv,united-states,ca,los-angeles,42210,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-07-25/visualisations/neighbourhoods.geojson,united-states,ca,los-angeles,42210,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-07-25/visualisations/reviews.csv,united-states,ca,los-angeles,42210,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-09-02/data/calendar.csv.gz,united-states,ca,los-angeles,42249,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-09-02/data/listings.csv.gz,united-states,ca,los-angeles,42249,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-09-02/data/reviews.csv.gz,united-states,ca,los-angeles,42249,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-09-02/visualisations/listings.csv,united-states,ca,los-angeles,42249,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-09-02/visualisations/neighbourhoods.csv,united-states,ca,los-angeles,42249,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-09-02/visualisations/neighbourhoods.geojson,united-states,ca,los-angeles,42249,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-09-02/visualisations/reviews.csv,united-states,ca,los-angeles,42249,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-11-06/data/calendar.csv.gz,united-states,ca,los-angeles,42314,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-11-06/data/listings.csv.gz,united-states,ca,los-angeles,42314,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-11-06/data/reviews.csv.gz,united-states,ca,los-angeles,42314,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-11-06/visualisations/listings.csv,united-states,ca,los-angeles,42314,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-11-06/visualisations/neighbourhoods.csv,united-states,ca,los-angeles,42314,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-11-06/visualisations/neighbourhoods.geojson,united-states,ca,los-angeles,42314,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/los-angeles/2015-11-06/visualisations/reviews.csv,united-states,ca,los-angeles,42314,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-01-02/data/calendar.csv.gz,united-states,ca,los-angeles,42371,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-01-02/data/listings.csv.gz,united-states,ca,los-angeles,42371,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-01-02/data/reviews.csv.gz,united-states,ca,los-angeles,42371,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-01-02/visualisations/listings.csv,united-states,ca,los-angeles,42371,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-01-02/visualisations/neighbourhoods.csv,united-states,ca,los-angeles,42371,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-01-02/visualisations/neighbourhoods.geojson,united-states,ca,los-angeles,42371,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-01-02/visualisations/reviews.csv,united-states,ca,los-angeles,42371,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-05-02/data/calendar.csv.gz,united-states,ca,los-angeles,42492,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-05-02/data/listings.csv.gz,united-states,ca,los-angeles,42492,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-05-02/data/reviews.csv.gz,united-states,ca,los-angeles,42492,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-05-02/visualisations/listings.csv,united-states,ca,los-angeles,42492,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-05-02/visualisations/neighbourhoods.csv,united-states,ca,los-angeles,42492,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-05-02/visualisations/neighbourhoods.geojson,united-states,ca,los-angeles,42492,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-05-02/visualisations/reviews.csv,united-states,ca,los-angeles,42492,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-07-03/data/calendar.csv.gz,united-states,ca,los-angeles,42554,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-07-03/data/listings.csv.gz,united-states,ca,los-angeles,42554,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-07-03/data/reviews.csv.gz,united-states,ca,los-angeles,42554,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-07-03/visualisations/listings.csv,united-states,ca,los-angeles,42554,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-07-03/visualisations/neighbourhoods.csv,united-states,ca,los-angeles,42554,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-07-03/visualisations/neighbourhoods.geojson,united-states,ca,los-angeles,42554,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-07-03/visualisations/reviews.csv,united-states,ca,los-angeles,42554,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-08-03/data/calendar.csv.gz,united-states,ca,los-angeles,42585,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-08-03/data/listings.csv.gz,united-states,ca,los-angeles,42585,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-08-03/data/reviews.csv.gz,united-states,ca,los-angeles,42585,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-08-03/visualisations/listings.csv,united-states,ca,los-angeles,42585,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-08-03/visualisations/neighbourhoods.csv,united-states,ca,los-angeles,42585,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-08-03/visualisations/neighbourhoods.geojson,united-states,ca,los-angeles,42585,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/los-angeles/2016-08-03/visualisations/reviews.csv,united-states,ca,los-angeles,42585,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/oakland/2015-06-22/data/calendar.csv.gz,united-states,ca,oakland,42177,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/oakland/2015-06-22/data/listings.csv.gz,united-states,ca,oakland,42177,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/oakland/2015-06-22/data/reviews.csv.gz,united-states,ca,oakland,42177,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/oakland/2015-06-22/visualisations/listings.csv,united-states,ca,oakland,42177,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/oakland/2015-06-22/visualisations/neighbourhoods.csv,united-states,ca,oakland,42177,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/oakland/2015-06-22/visualisations/neighbourhoods.geojson,united-states,ca,oakland,42177,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/oakland/2015-06-22/visualisations/reviews.csv,united-states,ca,oakland,42177,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/oakland/2016-05-04/data/calendar.csv.gz,united-states,ca,oakland,42494,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/oakland/2016-05-04/data/listings.csv.gz,united-states,ca,oakland,42494,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/oakland/2016-05-04/data/reviews.csv.gz,united-states,ca,oakland,42494,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/oakland/2016-05-04/visualisations/listings.csv,united-states,ca,oakland,42494,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/oakland/2016-05-04/visualisations/neighbourhoods.csv,united-states,ca,oakland,42494,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/oakland/2016-05-04/visualisations/neighbourhoods.geojson,united-states,ca,oakland,42494,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/oakland/2016-05-04/visualisations/reviews.csv,united-states,ca,oakland,42494,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/san-diego/2015-06-22/data/calendar.csv.gz,united-states,ca,san-diego,42177,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/san-diego/2015-06-22/data/listings.csv.gz,united-states,ca,san-diego,42177,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/san-diego/2015-06-22/data/reviews.csv.gz,united-states,ca,san-diego,42177,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/san-diego/2015-06-22/visualisations/listings.csv,united-states,ca,san-diego,42177,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/san-diego/2015-06-22/visualisations/neighbourhoods.csv,united-states,ca,san-diego,42177,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/san-diego/2015-06-22/visualisations/neighbourhoods.geojson,united-states,ca,san-diego,42177,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/san-diego/2015-06-22/visualisations/reviews.csv,united-states,ca,san-diego,42177,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/san-diego/2016-07-07/data/calendar.csv.gz,united-states,ca,san-diego,42558,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/san-diego/2016-07-07/data/listings.csv.gz,united-states,ca,san-diego,42558,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/san-diego/2016-07-07/data/reviews.csv.gz,united-states,ca,san-diego,42558,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/san-diego/2016-07-07/visualisations/listings.csv,united-states,ca,san-diego,42558,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/san-diego/2016-07-07/visualisations/neighbourhoods.csv,united-states,ca,san-diego,42558,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/san-diego/2016-07-07/visualisations/neighbourhoods.geojson,united-states,ca,san-diego,42558,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/san-diego/2016-07-07/visualisations/reviews.csv,united-states,ca,san-diego,42558,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-05-04/data/calendar.csv.gz,united-states,ca,san-francisco,42128,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-05-04/data/listings.csv.gz,united-states,ca,san-francisco,42128,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-05-04/data/reviews.csv.gz,united-states,ca,san-francisco,42128,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-05-04/visualisations/listings.csv,united-states,ca,san-francisco,42128,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-05-04/visualisations/neighbourhoods.csv,united-states,ca,san-francisco,42128,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-05-04/visualisations/neighbourhoods.geojson,united-states,ca,san-francisco,42128,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-05-04/visualisations/reviews.csv,united-states,ca,san-francisco,42128,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-09-02/data/calendar.csv.gz,united-states,ca,san-francisco,42249,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-09-02/data/listings.csv.gz,united-states,ca,san-francisco,42249,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-09-02/data/reviews.csv.gz,united-states,ca,san-francisco,42249,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-09-02/visualisations/listings.csv,united-states,ca,san-francisco,42249,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-09-02/visualisations/neighbourhoods.csv,united-states,ca,san-francisco,42249,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-09-02/visualisations/neighbourhoods.geojson,united-states,ca,san-francisco,42249,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-09-02/visualisations/reviews.csv,united-states,ca,san-francisco,42249,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-11-01/data/calendar.csv.gz,united-states,ca,san-francisco,42309,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-11-01/data/listings.csv.gz,united-states,ca,san-francisco,42309,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-11-01/data/reviews.csv.gz,united-states,ca,san-francisco,42309,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-11-01/visualisations/listings.csv,united-states,ca,san-francisco,42309,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-11-01/visualisations/neighbourhoods.csv,united-states,ca,san-francisco,42309,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-11-01/visualisations/neighbourhoods.geojson,united-states,ca,san-francisco,42309,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/san-francisco/2015-11-01/visualisations/reviews.csv,united-states,ca,san-francisco,42309,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/san-francisco/2016-06-02/data/calendar.csv.gz,united-states,ca,san-francisco,42523,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/san-francisco/2016-06-02/data/listings.csv.gz,united-states,ca,san-francisco,42523,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/san-francisco/2016-06-02/data/reviews.csv.gz,united-states,ca,san-francisco,42523,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/san-francisco/2016-06-02/visualisations/listings.csv,united-states,ca,san-francisco,42523,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/san-francisco/2016-06-02/visualisations/neighbourhoods.csv,united-states,ca,san-francisco,42523,visualisations,neighbourhoods.csv
http://data.insideairbnb.com/united-states/ca/san-francisco/2016-06-02/visualisations/neighbourhoods.geojson,united-states,ca,san-francisco,42523,visualisations,neighbourhoods.geojson
http://data.insideairbnb.com/united-states/ca/san-francisco/2016-06-02/visualisations/reviews.csv,united-states,ca,san-francisco,42523,visualisations,reviews.csv
http://data.insideairbnb.com/united-states/ca/san-francisco/2016-07-02/data/calendar.csv.gz,united-states,ca,san-francisco,42553,data,calendar.csv.gz
http://data.insideairbnb.com/united-states/ca/san-francisco/2016-07-02/data/listings.csv.gz,united-states,ca,san-francisco,42553,data,listings.csv.gz
http://data.insideairbnb.com/united-states/ca/san-francisco/2016-07-02/data/reviews.csv.gz,united-states,ca,san-francisco,42553,data,reviews.csv.gz
http://data.insideairbnb.com/united-states/ca/san-francisco/2016-07-02/visualisations/listings.csv,united-states,ca,san-francisco,42553,visualisations,listings.csv
http://data.insideairbnb.com/united-states/ca/san-francisco/2016-07-02/visualisations/neighbourhoods.csv,united-states,ca,san-francisco,42553,visualisations,neighbourhoods.csv
