2016,5,24,NYC,1,0.6352658,148.29903,37948
2016,5,25,NYC,1,0.6343369,148.67476,37002
2016,5,26,NYC,1,0.63552785,149.72037,37816
2016,5,27,NYC,1,0.6303592,156.06514,38143
2016,5,28,NYC,1,0.6299543,155.88814,25617
2016,5,29,NYC,1,0.6125905,151.88754,28427
2016,5,30,NYC,1,0.5971799,151.62648,35502
2016,5,31,NYC,1,0.595322,149.81665,38538
2016,6,1,NYC,1,0.6086678,149.58826,39672
2016,6,2,NYC,1,0.75705886,153.3362,40867
2016,6,3,NYC,1,0.74705577,160.14668,39377
2016,6,4,NYC,1,0.73647517,161.35141,26976
2016,6,5,NYC,1,0.70867276,154.9382,33715
2016,6,6,NYC,1,0.6984428,151.61665,39913
2016,6,7,NYC,1,0.69613284,150.24367,37797
2016,6,8,NYC,1,0.6941941,149.0288,39742
2016,6,9,NYC,1,0.6912035,149.02905,42816
2016,6,10,NYC,1,0.6860679,155.3804,41084
2016,6,11,NYC,1,0.6835516,155.71486,31129
2016,6,12,NYC,1,0.6649479,151.52594,37324
2016,6,13,NYC,1,0.66606164,150.0003,43858
2016,6,14,NYC,1,0.6658554,149.44102,43524
2016,6,15,NYC,1,0.6638754,149.36179,44502
2016,6,16,NYC,1,0.6626586,149.30496,41128
2016,6,17,NYC,1,0.65700734,155.5154,42352
2016,6,18,NYC,1,0.6534392,155.93388,30618
2016,6,19,NYC,1,0.637228,151.67145,40094
2016,6,20,NYC,1,0.6383624,150.20834,42912
2016,6,21,NYC,1,0.639373,149.25307,42646
2016,6,22,NYC,1,0.63931113,148.54208,45032
2016,6,23,NYC,1,0.6427555,148.74493,40918
2016,6,24,NYC,1,0.6405074,154.3743,43037
2016,6,25,NYC,1,0.63584614,154.41997,32286
2016,6,26,NYC,1,0.6188718,150.27025,39275
2016,6,27,NYC,1,0.6116737,150.02676,44600
2016,6,28,NYC,1,0.60377437,150.64561,41241
2016,6,29,NYC,1,0.59721565,151.18034,44238
2016,6,30,NYC,1,0.58391255,152.40845,41874
2016,7,1,NYC,1,0.5657007,160.11203,41287
2016,7,2,NYC,1,0.62985694,160.90657,31334
2016,7,3,NYC,1,0.68871117,154.63136,32903
2016,7,4,NYC,1,0.64888054,152.94041,36650
2016,7,5,NYC,1,0.63555974,150.43536,43872
2016,7,6,NYC,1,0.63783634,149.1708,43823
2016,7,7,NYC,1,0.6407714,149.30315,42697
2016,7,8,NYC,1,0.63751644,154.9262,40287
2016,7,9,NYC,1,0.6363123,154.95013,34720
2016,7,10,NYC,1,0.6237629,149.11197,38774
2016,7,11,NYC,1,0.63029164,147.99364,41634
2016,7,12,NYC,1,0.6337347,147.25238,40630
2016,7,13,NYC,1,0.6350141,146.92004,39781
2016,7,14,NYC,1,0.63674504,147.11525,40182
2016,7,15,NYC,1,0.63095015,152.8444,41070
2016,7,16,NYC,1,0.6286171,153.58469,31467
2016,7,17,NYC,1,0.6149953,149.2208,39935
2016,7,18,NYC,1,0.6189464,147.6917,40920
2016,7,19,NYC,1,0.6209031,147.0074,43007
2016,7,20,NYC,1,0.6213735,146.49141,42090
2016,7,21,NYC,1,0.62316084,146.87329,42780
2016,7,22,NYC,1,0.6163876,152.54706,42436
2016,7,23,NYC,1,0.6131138,152.7301,33558
2016,7,24,NYC,1,0.6029351,148.75378,38096
2016,7,25,NYC,1,0.6047977,147.70164,38902
2016,7,26,NYC,1,0.60507995,147.65903,40390
2016,7,27,NYC,1,0.60176855,147.88992,43008
2016,7,28,NYC,1,0.5980809,148.56816,40793
2016,7,29,NYC,1,0.5919473,153.641,39503
2016,7,30,NYC,1,0.58795863,153.90607,28414
2016,7,31,NYC,1,0.5810536,149.1905,35244
2016,8,1,NYC,1,0.5894073,148.70801,41611
2016,8,2,NYC,1,0.59495765,148.55737,40227
2016,8,3,NYC,1,0.59533393,148.42487,42650
2016,8,4,NYC,1,0.592286,148.872,40389
2016,8,5,NYC,1,0.5825588,154.15991,44738
2016,8,6,NYC,1,0.5780433,154.16869,33836
2016,8,7,NYC,1,0.5688053,150.37892,40421
2016,8,8,NYC,1,0.5728881,149.65103,44341
2016,8,9,NYC,1,0.5724741,149.61876,42100
2016,8,10,NYC,1,0.5708561,149.45364,39652
2016,8,11,NYC,1,0.56624645,149.64787,42671
2016,8,12,NYC,1,0.5582314,154.76158,37566
2016,8,13,NYC,1,0.55324554,155.15948,32505
2016,8,14,NYC,1,0.54547507,151.1325,38443
2016,8,15,NYC,1,0.547714,150.09839,41884
2016,8,16,NYC,1,0.54901224,150.23058,43954
2016,8,17,NYC,1,0.5504045,150.04884,46731
2016,8,18,NYC,1,0.54827845,150.10405,44924
2016,8,19,NYC,1,0.54231423,154.78801,43474
2016,8,20,NYC,1,0.5374036,154.79623,32820
2016,8,21,NYC,1,0.53053623,151.07358,39060
2016,8,22,NYC,1,0.5351082,150.52896,44679
2016,8,23,NYC,1,0.5380245,150.4837,42651
2016,8,24,NYC,1,0.5372531,150.45241,45635
2016,8,25,NYC,1,0.5368015,150.58553,44325
2016,8,26,NYC,1,0.5323048,155.55905,45029
2016,8,27,NYC,1,0.53238004,155.94435,28726
2016,8,28,NYC,1,0.52993417,151.4061,35695
2016,8,29,NYC,1,0.53160864,150.53284,40695
2016,8,30,NYC,1,0.53083724,150.26828,39998
2016,8,31,NYC,1,0.53634995,150.12494,43826
2016,9,1,NYC,1,0.5489181,151.36884,39966
2016,9,2,NYC,1,0.5513452,156.15486,42210
2016,9,3,NYC,1,0.55493885,155.84143,25102
2016,9,4,NYC,1,0.5482596,151.57576,26865
2016,9,5,NYC,1,0.547921,151.071,34190
2016,9,6,NYC,1,0.55531514,149.34322,40059
2016,9,7,NYC,1,0.55952966,148.7312,38658
2016,9,8,NYC,1,0.5626152,148.17004,39744
2016,9,9,NYC,1,0.5616933,152.80379,35489
2016,9,10,NYC,1,0.56178737,153.10498,25932
2016,9,11,NYC,1,0.55712134,148.94638,36403
2016,9,12,NYC,1,0.55892754,148.44806,40827
2016,9,13,NYC,1,0.55890876,148.21101,36665
2016,9,14,NYC,1,0.55981183,147.6943,38961
2016,9,15,NYC,1,0.5596049,146.98697,39792
2016,9,16,NYC,1,0.55586076,151.175,40158
2016,9,17,NYC,1,0.555635,151.37671,27937
2016,9,18,NYC,1,0.5511571,147.6657,36247
2016,9,19,NYC,1,0.55228597,147.29295,38740
2016,9,20,NYC,1,0.55017877,147.25029,39287
2016,9,21,NYC,1,0.5492568,146.78845,37909
2016,9,22,NYC,1,0.54735655,146.34982,40395
2016,9,23,NYC,1,0.5429539,150.54578,39832
2016,9,24,NYC,1,0.5378175,150.43663,28443
2016,9,25,NYC,1,0.5307056,146.96404,35572
2016,9,26,NYC,1,0.5292192,146.62941,39426
2016,9,27,NYC,1,0.5268109,146.61821,41401
2016,9,28,NYC,1,0.5247789,146.42805,39090
2016,9,29,NYC,1,0.52342427,146.26009,36771
2016,9,30,NYC,1,0.5390969,151.1512,34543
2016,10,1,NYC,1,0.774109,156.66661,25325
2016,10,2,NYC,1,0.7248428,152.046,34376
2016,10,3,NYC,1,0.7047956,151.20778,40415
2016,10,4,NYC,1,0.7011432,149.86705,36479
2016,10,5,NYC,1,0.7069575,148.1556,39659
2016,10,6,NYC,1,0.7189465,147.94435,38059
2016,10,7,NYC,1,0.7334578,152.7185,39277
2016,10,8,NYC,1,0.736193,153.72751,25740
2016,10,9,NYC,1,0.7067119,150.58334,33337
2016,10,10,NYC,1,0.680834,149.3415,38475
2016,10,11,NYC,1,0.6721862,148.84102,36976
2016,10,12,NYC,1,0.6715311,147.80104,37863
2016,10,13,NYC,1,0.6769687,147.23495,39784
2016,10,14,NYC,1,0.6801952,151.82224,38398
2016,10,15,NYC,1,0.6793436,151.22969,27014
2016,10,16,NYC,1,0.6587559,147.39342,37046
2016,10,17,NYC,1,0.6559061,146.22305,38959
2016,10,18,NYC,1,0.6542518,145.60455,38772
2016,10,19,NYC,1,0.659149,144.74066,38467
2016,10,20,NYC,1,0.6680261,144.05249,39214
2016,10,21,NYC,1,0.6724155,148.06625,36700
2016,10,22,NYC,1,0.6730215,147.42728,26353
2016,10,23,NYC,1,0.6561845,144.76291,37320
2016,10,24,NYC,1,0.6522209,143.9012,40166
2016,10,25,NYC,1,0.6490271,143.37463,39663
2016,10,26,NYC,1,0.6468488,143.10861,40122
2016,10,27,NYC,1,0.6480608,143.0402,37600
2016,10,28,NYC,1,0.6467505,148.56857,35789
2016,10,29,NYC,1,0.6445886,149.5699,26209
2016,10,30,NYC,1,0.6267361,147.26859,30731
2016,10,31,NYC,1,0.6172039,146.40848,33280
2016,11,1,NYC,1,0.6240718,145.68083,36319
2016,11,2,NYC,1,0.7200655,145.64406,38291
2016,11,3,NYC,1,0.69752103,144.139,35778
2016,11,4,NYC,1,0.70230746,148.46841,36479
2016,11,5,NYC,1,0.69975054,149.3382,24376
2016,11,6,NYC,1,0.6648737,145.18939,32552
2016,11,7,NYC,1,0.64278144,144.1274,37105
2016,11,8,NYC,1,0.629155,144.76869,34263
2016,11,9,NYC,1,0.62266916,144.56372,36769
2016,11,10,NYC,1,0.6285625,144.69254,37920
2016,11,11,NYC,1,0.6357343,149.57576,36593
2016,11,12,NYC,1,0.63085437,149.39098,23289
2016,11,13,NYC,1,0.6025257,145.32231,32397
2016,11,14,NYC,1,0.59070784,144.32909,35691
2016,11,15,NYC,1,0.583536,143.96866,35227
2016,11,16,NYC,1,0.579763,144.25092,34592
2016,11,17,NYC,1,0.580184,144.33754,37842
2016,11,18,NYC,1,0.57901466,149.46964,38624
2016,11,19,NYC,1,0.57896787,149.55768,27025
2016,11,20,NYC,1,0.56587154,145.2691,30127
2016,11,21,NYC,1,0.56619895,144.58093,33330
2016,11,22,NYC,1,0.571531,144.11389,39366
2016,11,23,NYC,1,0.57932645,145.35156,37899
2016,11,24,NYC,1,0.5850951,147.09639,18046
2016,11,25,NYC,1,0.58334893,150.81384,25729
2016,11,26,NYC,1,0.5673059,151.69214,33779
2016,11,27,NYC,1,0.5494855,148.21574,37401
2016,11,28,NYC,1,0.55436546,145.64664,38865
2016,11,29,NYC,1,0.55801374,144.57286,31838
2016,11,30,NYC,1,0.56018084,143.98698,35210
2016,12,1,NYC,1,0.5693639,143.35107,35207
2016,12,2,NYC,1,0.57826626,147.43497,35489
2016,12,3,NYC,1,0.7284583,148.39621,22852
2016,12,4,NYC,1,0.66558635,142.15268,32838
2016,12,5,NYC,1,0.64625883,140.37547,35148
2016,12,6,NYC,1,0.6380454,139.66011,35267
2016,12,7,NYC,1,0.6391997,139.09972,34959
2016,12,8,NYC,1,0.6436246,138.76056,36258
2016,12,9,NYC,1,0.64875984,144.05832,35647
2016,12,10,NYC,1,0.6385929,144.83466,23862
2016,12,11,NYC,1,0.5990055,142.76672,30264
2016,12,12,NYC,1,0.5778429,142.70851,33749
2016,12,13,NYC,1,0.56982183,142.47025,34842
2016,12,14,NYC,1,0.5658853,142.5813,35563
2016,12,15,NYC,1,0.5663884,142.92805,35136
2016,12,16,NYC,1,0.56931865,147.52684,35191
2016,12,17,NYC,1,0.5702066,147.52675,23396
2016,12,18,NYC,1,0.5537649,144.58983,27058
2016,12,19,NYC,1,0.5457438,144.18234,33058
2016,12,20,NYC,1,0.54330194,144.27197,33958
2016,12,21,NYC,1,0.54195523,144.99231,34811
2016,12,22,NYC,1,0.54498905,147.19193,35988
2016,12,23,NYC,1,0.5472533,153.75082,34498
2016,12,24,NYC,1,0.56046885,156.30626,21972
2016,12,25,NYC,1,0.5715089,154.36707,26182
2016,12,26,NYC,1,0.5873291,152.71451,34103
2016,12,27,NYC,1,0.6059167,153.05981,34566
2016,12,28,NYC,1,0.6240455,154.55487,35330
2016,12,29,NYC,1,0.6424407,157.17938,33822
2016,12,30,NYC,1,0.66685903,165.78006,31067
2016,12,31,NYC,1,0.66827977,168.45001,25493
2017,1,1,NYC,1,0.6018025,158.14182,30464
2017,1,2,NYC,1,0.555008,151.16742,34731
2017,1,3,NYC,1,0.530634,145.98528,32904
2017,1,4,NYC,1,0.51251996,143.15935,29830
2017,1,5,NYC,1,0.50122833,142.10197,32187
2017,1,6,NYC,1,0.48962587,145.23228,30767
2017,1,7,NYC,1,0.4831587,144.75272,18818
2017,1,8,NYC,1,0.47806785,139.93442,31046
2017,1,9,NYC,1,0.47799385,138.78111,35236
2017,1,10,NYC,1,0.4771651,138.48402,33003
2017,1,11,NYC,1,0.47635114,138.2172,32412
2017,1,12,NYC,1,0.47639555,138.38968,37545
2017,1,13,NYC,1,0.47325817,142.64824,35313
2017,1,14,NYC,1,0.4726662,142.52553,22586
2017,1,15,NYC,1,0.46895164,138.79918,29253
2017,1,16,NYC,1,0.46905524,138.25122,33444
2017,1,17,NYC,1,0.46980998,137.87782,32475
2017,1,18,NYC,1,0.4696176,137.85368,32793
2017,1,19,NYC,1,0.46880364,137.98537,36891
2017,1,20,NYC,1,0.46571064,142.25702,35520
2017,1,21,NYC,1,0.46541467,142.20909,21822
2017,1,22,NYC,1,0.46457112,138.407,31729
2017,1,23,NYC,1,0.466273,137.85393,29960
2017,1,24,NYC,1,0.46618423,137.82121,33580
2017,1,25,NYC,1,0.46631742,137.73601,33821
2017,1,26,NYC,1,0.46571064,137.83295,38728
2017,1,27,NYC,1,0.46297282,142.20274,36374
2017,1,28,NYC,1,0.46214408,142.11496,22515
2017,1,29,NYC,1,0.46137452,138.49036,34132
2017,1,30,NYC,1,0.46288404,137.97664,36395
2017,1,31,NYC,1,0.4681229,138.03145,32273
2017,2,1,NYC,1,0.47607163,136.5445,35338
2017,2,2,NYC,1,0.47544363,136.81606,38918
2017,2,3,NYC,1,0.47254518,141.0327,37278
2017,2,4,NYC,1,0.47188497,141.02144,23227
2017,2,5,NYC,1,0.4645744,137.71411,30499
2017,2,6,NYC,1,0.4657177,137.26357,36780
2017,2,7,NYC,1,0.46602362,137.2231,31633
2017,2,8,NYC,1,0.46504137,137.22232,27666
2017,2,9,NYC,1,0.46415573,137.47299,15242
2017,2,10,NYC,1,0.4612412,141.67102,36145
2017,2,11,NYC,1,0.4612251,141.71613,23837
2017,2,12,NYC,1,0.4606132,138.19685,31545
2017,2,13,NYC,1,0.46162763,137.76886,33283
2017,2,14,NYC,1,0.4614022,137.72984,34835
2017,2,15,NYC,1,0.4600979,137.49149,36067
2017,2,16,NYC,1,0.45905125,137.73195,37247
2017,2,17,NYC,1,0.45607227,141.87685,39459
2017,2,18,NYC,1,0.45452642,141.99678,24583
2017,2,19,NYC,1,0.45294836,138.26373,29351
2017,2,20,NYC,1,0.45281956,137.95792,37769
2017,2,21,NYC,1,0.45219156,137.76266,36814
2017,2,22,NYC,1,0.45146695,137.58495,37573
2017,2,23,NYC,1,0.45051688,137.67656,40027
2017,2,24,NYC,1,0.44792438,141.62709,37282
2017,2,25,NYC,1,0.4460565,141.62123,24510
2017,2,26,NYC,1,0.44563782,138.01588,34402
2017,2,27,NYC,1,0.44624972,137.52362,36677
2017,2,28,NYC,1,0.44471997,137.37076,36592
2016,3,1,LAX,2,0.27594593,140.82355,33391
2016,3,2,LAX,2,0.2712285,140.72379,33403
2016,3,3,LAX,2,0.27147165,140.68051,35518
2016,3,4,LAX,2,0.26869956,147.53056,33826
2016,3,5,LAX,2,0.2667542,147.79591,24036
2016,3,6,LAX,2,0.25775704,141.56847,31024
2016,3,7,LAX,2,0.25590897,141.41542,35521
2016,3,8,LAX,2,0.25347728,141.39375,35541
2016,3,9,LAX,2,0.25265053,141.47173,33443
2016,3,10,LAX,2,0.25250462,141.51445,35452
2016,3,11,LAX,2,0.25046203,148.05048,35612
2016,3,12,LAX,2,0.25070518,147.97935,26692
2016,3,13,LAX,2,0.24783581,141.12097,35129
2016,3,14,LAX,2,0.24759264,141.1539,39437
2016,3,15,LAX,2,0.24569595,141.18375,35142
2016,3,16,LAX,2,0.24598774,141.26445,38593
2016,3,17,LAX,2,0.24764128,140.86935,35776
2016,3,18,LAX,2,0.24569595,147.64107,37108
2016,3,19,LAX,2,0.2444801,147.53775,28643
2016,3,20,LAX,2,0.24161074,141.11215,34913
2016,3,21,LAX,2,0.24136758,141.32489,35851
2016,3,22,LAX,2,0.24107577,141.07767,36708
2016,3,23,LAX,2,0.2436047,141.1576,32952
2016,3,24,LAX,2,0.24423695,140.9332,37140
2016,3,25,LAX,2,0.24268067,147.59619,33567
2016,3,26,LAX,2,0.24029763,147.77979,30440
2016,3,27,LAX,2,0.23626107,141.63525,33493
2016,3,28,LAX,2,0.2354343,141.05743,35416
2016,3,29,LAX,2,0.23635833,140.95822,32909
2016,3,30,LAX,2,0.24034627,141.01825,35976
2016,3,31,LAX,2,0.23630969,141.17621,38604
2016,4,1,LAX,2,0.29170313,149.22762,36937
2016,4,2,LAX,2,0.2877152,149.61792,28957
2016,4,3,LAX,2,0.27526504,142.44156,35922
2016,4,4,LAX,2,0.27263886,142.33043,38039
2016,4,5,LAX,2,0.2729793,142.23433,38304
2016,4,6,LAX,2,0.27302793,142.38902,38354
2016,4,7,LAX,2,0.27137437,142.49739,37013
2016,4,8,LAX,2,0.27020717,149.62656,42274
2016,4,9,LAX,2,0.26816458,149.68893,29167
2016,4,10,LAX,2,0.2667542,142.5322,36317
2016,4,11,LAX,2,0.26636514,142.27126,38539
2016,4,12,LAX,2,0.2669001,142.18735,35840
2016,4,13,LAX,2,0.26719192,142.30595,38006
2016,4,14,LAX,2,0.26563564,142.3353,39595
2016,4,15,LAX,2,0.26490614,149.67006,37691
2016,4,16,LAX,2,0.26476023,149.72292,26875
2016,4,17,LAX,2,0.2629608,142.69653,36055
2016,4,18,LAX,2,0.2631067,142.46819,39264
2016,4,19,LAX,2,0.2633985,142.4417,37551
2016,4,20,LAX,2,0.26262036,142.36723,37687
2016,4,21,LAX,2,0.26155043,142.35182,37904
2016,4,22,LAX,2,0.25994554,149.63219,39367
2016,4,23,LAX,2,0.25877833,149.76688,27828
2016,4,24,LAX,2,0.25775704,142.84569,38459
2016,4,25,LAX,2,0.25824335,142.47134,38245
2016,4,26,LAX,2,0.25858378,142.46494,35782
2016,4,27,LAX,2,0.25955647,142.38089,34108
2016,4,28,LAX,2,0.25979963,142.23048,40674
2016,4,29,LAX,2,0.25838926,149.55505,40132
2016,4,30,LAX,2,0.25576305,149.73018,25299
2016,5,1,LAX,2,0.24992704,143.62796,37915
2016,5,2,LAX,2,0.5757863,143.06798,37815
2016,5,3,LAX,2,0.5326639,144.28679,38685
2016,5,4,LAX,2,0.5091701,144.9685,41165
2016,5,5,LAX,2,0.51644564,144.50427,38148
2016,5,6,LAX,2,0.5275862,151.81735,36585
2016,5,7,LAX,2,0.52068967,151.06079,25125
2016,5,8,LAX,2,0.4779083,144.25954,33585
2016,5,9,LAX,2,0.4607806,144.45369,37728
2016,5,10,LAX,2,0.45820385,144.43677,37334
2016,5,11,LAX,2,0.4684729,143.36687,39294
2016,5,12,LAX,2,0.49310344,141.81154,40204
2016,5,13,LAX,2,0.5089428,148.38553,37224
2016,5,14,LAX,2,0.503903,148.33693,26882
2016,5,15,LAX,2,0.4585449,143.3623,35456
2016,5,16,LAX,2,0.43759,143.93236,37264
2016,5,17,LAX,2,0.43012506,143.89455,36121
2016,5,18,LAX,2,0.43611217,144.12143,37790
2016,5,19,LAX,2,0.44289503,143.89906,36669
2016,5,20,LAX,2,0.45517242,150.36813,37788
2016,5,21,LAX,2,0.4540356,150.11813,26411
2016,5,22,LAX,2,0.43057975,144.3207,35432
2016,5,23,LAX,2,0.4176582,144.7373,40010
2016,5,24,LAX,2,0.4093975,144.56525,37688
2016,5,25,LAX,2,0.41030693,144.49608,38842
2016,5,26,LAX,2,0.4176582,144.5594,41836
2016,5,27,LAX,2,0.43452066,150.80728,39295
2016,5,28,LAX,2,0.44172034,150.58087,24728
2016,5,29,LAX,2,0.42732096,144.94177,27798
2016,5,30,LAX,2,0.39931792,145.45628,35767
2016,5,31,LAX,2,0.37923455,144.66957,36495
2016,6,1,LAX,2,0.37991664,145.67154,39976
2016,6,2,LAX,2,0.3873437,145.38039,39553
2016,6,3,LAX,2,0.39586964,151.5534,40561
2016,6,4,LAX,2,0.39848426,151.81265,25860
2016,6,5,LAX,2,0.38082606,146.46396,36808
2016,6,6,LAX,2,0.3740432,146.62758,42436
2016,6,7,LAX,2,0.3729822,146.27733,37601
2016,6,8,LAX,2,0.37718832,146.04047,34818
2016,6,9,LAX,2,0.38946572,145.88127,41145
2016,6,10,LAX,2,0.39965895,151.63057,40709
2016,6,11,LAX,2,0.40348616,151.574,31252
2016,6,12,LAX,2,0.39022356,147.06711,38048
2016,6,13,LAX,2,0.38423645,147.216,43319
2016,6,14,LAX,2,0.3794619,147.34734,38101
2016,6,15,LAX,2,0.37908298,147.68297,40373
2016,6,16,LAX,2,0.3807124,147.773,39845
2016,6,17,LAX,2,0.3762789,152.92169,41027
2016,6,18,LAX,2,0.37192118,152.91946,33695
2016,6,19,LAX,2,0.3602122,147.42543,38173
2016,6,20,LAX,2,0.35657445,147.25577,43749
2016,6,21,LAX,2,0.3569913,147.41664,40470
2016,6,22,LAX,2,0.35839334,147.21126,41030
2016,6,23,LAX,2,0.364191,146.92645,41669
2016,6,24,LAX,2,0.37097386,152.10939,40458
2016,6,25,LAX,2,0.3718454,152.14291,31938
2016,6,26,LAX,2,0.36051536,146.77904,35417
2016,6,27,LAX,2,0.35214096,146.91718,38273
2016,6,28,LAX,2,0.35054946,146.78558,40115
2016,6,29,LAX,2,0.35221675,146.63785,40030
2016,6,30,LAX,2,0.36604774,146.79785,39776
2016,7,1,LAX,2,0.37658203,152.39516,42903
2016,7,2,LAX,2,0.3807124,152.04405,31715
2016,7,3,LAX,2,0.6991084,147.40479,34514
2016,7,4,LAX,2,0.6264062,147.12228,32198
2016,7,5,LAX,2,0.5684837,148.83131,43515
2016,7,6,LAX,2,0.56037575,148.26228,42836
2016,7,7,LAX,2,0.568753,146.64368,41052
2016,7,8,LAX,2,0.5763224,152.1401,40918
2016,7,9,LAX,2,0.57285184,151.95728,33089
2016,7,10,LAX,2,0.54003114,146.8314,38618
2016,7,11,LAX,2,0.5308162,145.972,43790
2016,7,12,LAX,2,0.5307863,145.26424,41904
2016,7,13,LAX,2,0.535663,144.93538,42663
2016,7,14,LAX,2,0.5449677,144.4625,43370
2016,7,15,LAX,2,0.5501436,149.50618,44246
2016,7,16,LAX,2,0.54604477,149.47084,35757
2016,7,17,LAX,2,0.52193034,145.08286,41053
2016,7,18,LAX,2,0.5154081,144.8619,43715
2016,7,19,LAX,2,0.51328385,144.75043,40518
2016,7,20,LAX,2,0.5163056,144.40497,40981
2016,7,21,LAX,2,0.52575994,143.37202,41039
2016,7,22,LAX,2,0.5341072,147.3347,41090
2016,7,23,LAX,2,0.5308461,147.29066,33906
2016,7,24,LAX,2,0.50694114,143.26129,40035
2016,7,25,LAX,2,0.4945249,144.96188,39561
2016,7,26,LAX,2,0.48976782,144.91702,40145
2016,7,27,LAX,2,0.49174246,144.81651,42781
2016,7,28,LAX,2,0.49832454,144.41371,44533
2016,7,29,LAX,2,0.50365007,149.17891,43445
2016,7,30,LAX,2,0.5043083,149.50658,36590
2016,7,31,LAX,2,0.48162997,144.55951,44181
2016,8,1,LAX,2,0.46547392,144.58546,43512
2016,8,2,LAX,2,0.485616,144.82265,42793
