2016,10,24,102574
2016,10,25,101229
2016,10,26,108155
2016,10,27,110622
2016,10,28,109545
2016,10,29,83225
2016,10,30,99948
2016,10,31,101534
2016,11,1,104176
2016,11,2,105055
2016,11,3,109278
2016,11,4,110808
2016,11,5,79207
2016,11,6,104561
2016,11,7,105488
2016,11,8,94758
2016,11,9,107082
2016,11,10,109781
2016,11,11,109502
2016,11,12,80124
2016,11,13,103731
2016,11,14,109947
2016,11,15,105288
2016,11,16,106394
2016,11,17,110212
2016,11,18,112044
2016,11,19,84322
2016,11,20,102767
2016,11,21,102341
2016,11,22,109630
2016,11,23,112320
2016,11,24,72732
2016,11,25,85001
2016,11,26,104418
2016,11,27,120262
2016,11,28,117435
2016,11,29,106300
2016,11,30,102008
2016,12,1,105936
2016,12,2,105675
2016,12,3,77088
2016,12,4,101301
2016,12,5,105889
2016,12,6,100222
2016,12,7,100977
2016,12,8,102757
2016,12,9,103168
2016,12,10,75435
2016,12,11,99604
2016,12,12,104517
2016,12,13,102459
2016,12,14,99974
2016,12,15,99639
2016,12,16,105466
2016,12,17,89517
2016,12,18,103438
2016,12,19,105606
2016,12,20,104798
2016,12,21,108377
2016,12,22,112019
2016,12,23,107427
2016,12,24,79115
2016,12,25,80750
2016,12,26,110456
2016,12,27,111072
2016,12,28,110322
2016,12,29,110898
2016,12,30,110100
2016,12,31,77478
2017,1,1,96264
2017,1,2,109085
2017,1,3,101420
2017,1,4,96567
2017,1,5,100467
2017,1,6,101726
2017,1,7,70105
2017,1,8,83519
2017,1,9,99219
2017,1,10,87889
2017,1,11,93770
2017,1,12,101011
2017,1,13,102459
2017,1,14,70518
2017,1,15,84186
2017,1,16,102199
2017,1,17,94836
2017,1,18,91651
2017,1,19,103098
2017,1,20,100966
2017,1,21,72030
2017,1,22,89572
2017,1,23,102083
2017,1,24,95378
2017,1,25,96293
2017,1,26,102001
2017,1,27,101538
2017,1,28,72940
2017,1,29,90464
2017,1,30,102535
2017,1,31,93446
2017,2,1,93347
2017,2,2,98900
2017,2,3,96222
2017,2,4,71045
2017,2,5,79469
2017,2,6,97895
2017,2,7,91567
2017,2,8,95258
2017,2,9,92268
2017,2,10,104451
2017,2,11,71775
2017,2,12,92039
2017,2,13,103657
2017,2,14,91087
2017,2,15,97032
2017,2,16,105289
2017,2,17,94358
2017,2,18,76906
2017,2,19,89172
2017,2,20,99998
2017,2,21,101508
2017,2,22,102976
2017,2,23,106241
2017,2,24,106657
2017,2,25,77002
2017,2,26,98311
2017,2,27,106319
2017,2,28,99533
