2016,6,12,109918
2016,6,13,116511
2016,6,14,117189
2016,6,15,116445
2016,6,16,115284
2016,6,17,114062
2016,6,18,90492
2016,6,19,108462
2016,6,20,116870
2016,6,21,113110
2016,6,22,114974
2016,6,23,114000
2016,6,24,115527
2016,6,25,90316
2016,6,26,107180
2016,6,27,114157
2016,6,28,107222
2016,6,29,114459
2016,6,30,115624
2016,7,1,106808
2016,7,2,86664
2016,7,3,91920
2016,7,4,98961
2016,7,5,113204
2016,7,6,113493
2016,7,7,113386
2016,7,8,106521
2016,7,9,93107
2016,7,10,108896
2016,7,11,113970
2016,7,12,115307
2016,7,13,110179
2016,7,14,109720
2016,7,15,112692
2016,7,16,91999
2016,7,17,107542
2016,7,18,107378
2016,7,19,112392
2016,7,20,112176
2016,7,21,114277
2016,7,22,114719
2016,7,23,92960
2016,7,24,106764
2016,7,25,102149
2016,7,26,105160
2016,7,27,113727
2016,7,28,106815
2016,7,29,110466
2016,7,30,85145
2016,7,31,103967
2016,8,1,111478
2016,8,2,111535
2016,8,3,114928
2016,8,4,114182
2016,8,5,114528
2016,8,6,93637
2016,8,7,109163
2016,8,8,111190
2016,8,9,111386
2016,8,10,107288
2016,8,11,111162
2016,8,12,106960
2016,8,13,93041
2016,8,14,105310
2016,8,15,113336
2016,8,16,110587
2016,8,17,114238
2016,8,18,114009
2016,8,19,116057
2016,8,20,88407
2016,8,21,105116
2016,8,22,113435
2016,8,23,113550
2016,8,24,111821
2016,8,25,114571
2016,8,26,112687
2016,8,27,85782
2016,8,28,105308
2016,8,29,109937
2016,8,30,109633
2016,8,31,108732
2016,9,1,110558
2016,9,2,113093
2016,9,3,77493
2016,9,4,85448
2016,9,5,106720
2016,9,6,106791
2016,9,7,104126
2016,9,8,105771
2016,9,9,108519
2016,9,10,76475
2016,9,11,102201
2016,9,12,110942
2016,9,13,104728
2016,9,14,108046
2016,9,15,109253
2016,9,16,108946
2016,9,17,78484
2016,9,18,103030
2016,9,19,109838
2016,9,20,107203
2016,9,21,106174
2016,9,22,109743
2016,9,23,107297
2016,9,24,77512
2016,9,25,102127
2016,9,26,110563
2016,9,27,107073
2016,9,28,108623
2016,9,29,108952
2016,9,30,107556
2016,10,1,76400
2016,10,2,96502
2016,10,3,103898
2016,10,4,101076
2016,10,5,103622
2016,10,6,96298
2016,10,7,91663
2016,10,8,75535
2016,10,9,99053
2016,10,10,103781
2016,10,11,100773
2016,10,12,104082
2016,10,13,107502
2016,10,14,104585
2016,10,15,77139
2016,10,16,99911
2016,10,17,104927
2016,10,18,102052
2016,10,19,104243
2016,10,20,104041
2016,10,21,104777
2016,10,22,78532
2016,10,23,102062
2016,10,24,105646
2016,10,25,101569
2016,10,26,102095
2016,10,27,103596
2016,10,28,103548
2016,10,29,76352
2016,10,30,95296
2016,10,31,99682
2016,11,1,99403
2016,11,2,97852
2016,11,3,106238
2016,11,4,109610
2016,11,5,77748
2016,11,6,100968
2016,11,7,105310
2016,11,8,96241
2016,11,9,106607
2016,11,10,110196
2016,11,11,109392
2016,11,12,78612
2016,11,13,103641
2016,11,14,108580
2016,11,15,102597
2016,11,16,103130
2016,11,17,110168
2016,11,18,113281
2016,11,19,84411
2016,11,20,99875
2016,11,21,103501
2016,11,22,108948
2016,11,23,113797
2016,11,24,69408
2016,11,25,86322
2016,11,26,104943
2016,11,27,115200
2016,11,28,114901
2016,11,29,103909
2016,11,30,107250
2016,12,1,108104
2016,12,2,109599
2016,12,3,73738
2016,12,4,98042
2016,12,5,108154
2016,12,6,101562
2016,12,7,100462
2016,12,8,106008
2016,12,9,107747
2016,12,10,73130
2016,12,11,94457
2016,12,12,104864
2016,12,13,99713
2016,12,14,104258
2016,12,15,105441
2016,12,16,105576
2016,12,17,82734
2016,12,18,93826
2016,12,19,99796
2016,12,20,103660
2016,12,21,109180
2016,12,22,110475
2016,12,23,107580
2016,12,24,82196
2016,12,25,91603
2016,12,26,110472
2016,12,27,112442
2016,12,28,111115
2016,12,29,109154
2016,12,30,108411
2016,12,31,85364
2017,1,1,103339
2017,1,2,107604
2017,1,3,104774
2017,1,4,97607
2017,1,5,98369
2017,1,6,95237
2017,1,7,54736
2017,1,8,92392
2017,1,9,103052
2017,1,10,96723
2017,1,11,97355
2017,1,12,106279
2017,1,13,106669
2017,1,14,71866
2017,1,15,90019
2017,1,16,104031
2017,1,17,97926
2017,1,18,99929
2017,1,19,106711
2017,1,20,105812
2017,1,21,73701
2017,1,22,97576
2017,1,23,94887
2017,1,24,97243
2017,1,25,98016
2017,1,26,107565
2017,1,27,106866
2017,1,28,73242
2017,1,29,96040
2017,1,30,105647
2017,1,31,96324
2017,2,1,101435
2017,2,2,108057
2017,2,3,109427
2017,2,4,73995
2017,2,5,92196
2017,2,6,107149
2017,2,7,100237
2017,2,8,86939
2017,2,9,40699
2017,2,10,107974
2017,2,11,75159
2017,2,12,95829
2017,2,13,99190
2017,2,14,100323
2017,2,15,100379
2017,2,16,107611
2017,2,17,112334
2017,2,18,80722
2017,2,19,93455
2017,2,20,111913
2017,2,21,106956
2017,2,22,108650
2017,2,23,110383
2017,2,24,110904
2017,2,25,78856
2017,2,26,103694
2017,2,27,109994
2017,2,28,103176
